date,batiment,zone,kwh,temperature_ext,occupation_pct,type_energie
2025-10-07,Usine Nord,Maintenance,14.66,12.95,38.6,electricite
2025-10-07,Usine Sud,Production,245.03,12.95,38.6,electricite
2025-10-07,Usine Sud,Logistique,71.28,12.95,38.6,gaz
2025-10-07,Usine Sud,Maintenance,10.68,12.95,38.6,electricite
2025-10-08,Usine Nord,Production,162.93,7.68,66.9,gaz
2025-10-08,Usine Nord,Tertiaire,38.92,7.68,66.9,electricite
2025-10-08,Usine Nord,Logistique,95.28,7.68,66.9,gaz
2025-10-08,Usine Nord,Maintenance,87.24,7.68,66.9,gaz
2025-10-08,Usine Sud,Production,247.66,7.68,66.9,electricite
2025-10-08,Usine Sud,Tertiaire,97.25,7.68,66.9,gaz
2025-10-08,Usine Sud,Tertiaire,19.11,7.68,66.9,electricite
2025-10-08,Usine Sud,Logistique,18.75,7.68,66.9,electricite
2025-10-09,Usine Nord,Logistique,37.34,13.52,82.5,electricite
2025-10-09,Usine Nord,Maintenance,62.62,13.52,82.5,gaz
2025-10-09,Usine Nord,Maintenance,25.51,13.52,82.5,electricite
2025-10-09,Usine Sud,Tertiaire,17.87,13.52,82.5,electricite
2025-10-09,Usine Sud,Logistique,35.55,13.52,82.5,electricite
2025-10-09,Usine Sud,Maintenance,65.35,13.52,82.5,gaz
2025-10-10,Usine Nord,Production,180.54,4.83,87.2,gaz
2025-10-10,Usine Nord,Production,241.78,4.83,87.2,electricite
2025-10-10,Usine Nord,Tertiaire,113.12,4.83,87.2,gaz
2025-10-10,Usine Sud,Production,181.13,4.83,87.2,gaz
2025-10-10,Usine Sud,Production,246.63,4.83,87.2,electricite
2025-10-10,Usine Sud,Tertiaire,112.93,4.83,87.2,gaz
2025-10-10,Usine Sud,Maintenance,111.67,4.83,87.2,gaz
2025-10-10,Usine Sud,Maintenance,15.77,4.83,87.2,electricite
2025-10-11,Usine Nord,Production,181.64,5.96,76.5,gaz
2025-10-11,Usine Nord,Production,246.39,5.96,76.5,electricite
2025-10-11,Usine Nord,Logistique,109.66,5.96,76.5,gaz
2025-10-11,Usine Nord,Logistique,28.8,5.96,76.5,electricite
2025-10-11,Usine Sud,Production,176.95,5.96,76.5,gaz
2025-10-11,Usine Sud,Production,251.66,5.96,76.5,electricite
2025-10-11,Usine Sud,Tertiaire,34.73,5.96,76.5,electricite
2025-10-11,Usine Sud,Logistique,53.05,5.96,76.5,electricite
2025-10-11,Usine Sud,Maintenance,102.48,5.96,76.5,gaz
2025-10-11,Usine Sud,Maintenance,32.38,5.96,76.5,electricite
2025-10-12,Usine Nord,Logistique,40.87,8.96,40.8,electricite
2025-10-12,Usine Nord,Maintenance,92.76,8.96,40.8,gaz
2025-10-12,Usine Sud,Tertiaire,35.48,8.96,40.8,electricite
2025-10-12,Usine Sud,Maintenance,38.72,8.96,40.8,electricite
2025-10-13,Usine Nord,Production,155.11,9.79,30.2,gaz
2025-10-13,Usine Nord,Logistique,91.66,9.79,30.2,gaz
2025-10-13,Usine Nord,Logistique,34.54,9.79,30.2,electricite
2025-10-13,Usine Nord,Maintenance,24.15,9.79,30.2,electricite
2025-10-13,Usine Sud,Tertiaire,47.27,9.79,30.2,electricite
2025-10-13,Usine Sud,Logistique,92.18,9.79,30.2,gaz
2025-10-13,Usine Sud,Logistique,21.18,9.79,30.2,electricite
2025-10-14,Usine Nord,Logistique,33.68,13.35,39.6,electricite
2025-10-14,Usine Sud,Production,135.15,13.35,39.6,gaz
2025-10-14,Usine Sud,Production,219.27,13.35,39.6,electricite
2025-10-14,Usine Sud,Tertiaire,67.5,13.35,39.6,gaz
2025-10-14,Usine Sud,Tertiaire,27.83,13.35,39.6,electricite
2025-10-14,Usine Sud,Logistique,45.15,13.35,39.6,electricite
2025-10-14,Usine Sud,Maintenance,62.94,13.35,39.6,gaz
2025-10-15,Usine Nord,Tertiaire,85.69,9.47,65.7,gaz
2025-10-15,Usine Nord,Tertiaire,31.4,9.47,65.7,electricite
2025-10-15,Usine Sud,Production,154.37,9.47,65.7,gaz
2025-10-15,Usine Sud,Logistique,95.53,9.47,65.7,gaz
2025-10-15,Usine Sud,Logistique,35.55,9.47,65.7,electricite
2025-10-16,Usine Nord,Tertiaire,82.06,10.71,75.5,gaz
2025-10-16,Usine Nord,Tertiaire,20.61,10.71,75.5,electricite
2025-10-16,Usine Nord,Logistique,84.74,10.71,75.5,gaz
2025-10-16,Usine Nord,Logistique,31.66,10.71,75.5,electricite
2025-10-16,Usine Nord,Maintenance,78.02,10.71,75.5,gaz
2025-10-16,Usine Sud,Production,151.34,10.71,75.5,gaz
2025-10-16,Usine Sud,Production,255.28,10.71,75.5,electricite
2025-10-16,Usine Sud,Tertiaire,81.18,10.71,75.5,gaz
2025-10-16,Usine Sud,Tertiaire,52.17,10.71,75.5,electricite
2025-10-17,Usine Nord,Tertiaire,107.69,5.52,94.7,gaz
2025-10-17,Usine Nord,Logistique,107.13,5.52,94.7,gaz
2025-10-17,Usine Nord,Logistique,24.24,5.52,94.7,electricite
2025-10-17,Usine Nord,Maintenance,101.21,5.52,94.7,gaz
2025-10-17,Usine Nord,Maintenance,10.43,5.52,94.7,electricite
2025-10-17,Usine Sud,Production,184.62,5.52,94.7,gaz
2025-10-17,Usine Sud,Production,234.89,5.52,94.7,electricite
2025-10-17,Usine Sud,Tertiaire,113.02,5.52,94.7,gaz
2025-10-17,Usine Sud,Maintenance,104.97,5.52,94.7,gaz
2025-10-18,Usine Nord,Production,248.16,7.36,68.6,electricite
2025-10-18,Usine Nord,Tertiaire,17.81,7.36,68.6,electricite
2025-10-18,Usine Nord,Logistique,97.47,7.36,68.6,gaz
2025-10-18,Usine Nord,Maintenance,91.31,7.36,68.6,gaz
2025-10-18,Usine Nord,Maintenance,18.28,7.36,68.6,electricite
2025-10-18,Usine Sud,Production,253.7,7.36,68.6,electricite
2025-10-18,Usine Sud,Tertiaire,97.88,7.36,68.6,gaz
2025-10-18,Usine Sud,Logistique,37.29,7.36,68.6,electricite
2025-10-19,Usine Nord,Production,177.78,5.53,46.8,gaz
2025-10-19,Usine Nord,Production,250.09,5.53,46.8,electricite
2025-10-19,Usine Sud,Production,174.04,5.53,46.8,gaz
2025-10-19,Usine Sud,Production,239.72,5.53,46.8,electricite
2025-10-19,Usine Sud,Logistique,44.92,5.53,46.8,electricite
2025-10-20,Usine Nord,Production,241.15,7.37,23.6,electricite
2025-10-20,Usine Nord,Tertiaire,94.68,7.37,23.6,gaz
2025-10-20,Usine Nord,Logistique,98.82,7.37,23.6,gaz
2025-10-20,Usine Nord,Logistique,40.29,7.37,23.6,electricite
2025-10-20,Usine Nord,Maintenance,90.67,7.37,23.6,gaz
2025-10-20,Usine Sud,Production,169.29,7.37,23.6,gaz
2025-10-20,Usine Sud,Production,232.39,7.37,23.6,electricite
2025-10-20,Usine Sud,Logistique,98.51,7.37,23.6,gaz
2025-10-20,Usine Sud,Maintenance,99.11,7.37,23.6,gaz
2025-10-20,Usine Sud,Maintenance,36.79,7.37,23.6,electricite
2025-10-21,Usine Nord,Production,168.12,8.03,43.1,gaz
2025-10-21,Usine Nord,Tertiaire,97.62,8.03,43.1,gaz
2025-10-21,Usine Nord,Maintenance,95.96,8.03,43.1,gaz
2025-10-21,Usine Sud,Production,166.41,8.03,43.1,gaz
2025-10-21,Usine Sud,Production,241.57,8.03,43.1,electricite
2025-10-21,Usine Sud,Tertiaire,29.98,8.03,43.1,electricite
2025-10-21,Usine Sud,Maintenance,93.49,8.03,43.1,gaz
2025-10-21,Usine Sud,Maintenance,,8.03,43.1,electricite
2025-10-22,Usine Nord,Tertiaire,33.0,5.46,58.1,electricite
2025-10-22,Usine Nord,Logistique,108.68,5.46,58.1,gaz
2025-10-22,Usine Nord,Maintenance,104.31,5.46,58.1,gaz
2025-10-22,Usine Sud,Logistique,20.37,5.46,58.1,electricite
2025-10-22,Usine Sud,Maintenance,104.86,5.46,58.1,gaz
2025-10-23,Usine Nord,Production,162.34,8.77,84.2,gaz
2025-10-23,Usine Nord,Tertiaire,89.43,8.77,84.2,gaz
2025-10-23,Usine Nord,Tertiaire,23.78,8.77,84.2,electricite
2025-10-23,Usine Nord,Logistique,50.48,8.77,84.2,electricite
2025-10-23,Usine Nord,Maintenance,91.48,8.77,84.2,gaz
2025-10-23,Usine Sud,Production,245.79,8.77,84.2,electricite
2025-10-23,Usine Sud,Logistique,24.51,8.77,84.2,electricite
2025-10-24,Usine Nord,Production,223.47,9.17,84.5,electricite
2025-10-24,Usine Nord,Logistique,91.28,9.17,84.5,gaz
2025-10-24,Usine Nord,Maintenance,89.58,9.17,84.5,gaz
2025-10-24,Usine Sud,Production,237.98,9.17,84.5,electricite
2025-10-24,Usine Sud,Tertiaire,91.49,9.17,84.5,gaz
2025-10-24,Usine Sud,Tertiaire,50.4,9.17,84.5,electricite
2025-10-24,Usine Sud,Maintenance,87.42,9.17,84.5,gaz
2025-10-24,Usine Sud,Maintenance,23.04,9.17,84.5,electricite
2025-10-25,Usine Nord,Production,204.52,1.08,67.6,gaz
2025-10-25,Usine Nord,Production,248.24,1.08,67.6,electricite
2025-10-25,Usine Nord,Tertiaire,130.68,1.08,67.6,gaz
2025-10-25,Usine Nord,Tertiaire,31.94,1.08,67.6,electricite
2025-10-25,Usine Nord,Logistique,22.89,1.08,67.6,electricite
2025-10-25,Usine Nord,Maintenance,123.09,1.08,67.6,gaz
2025-10-25,Usine Nord,Maintenance,48.42,1.08,67.6,electricite
2025-10-25,Usine Sud,Logistique,26.64,1.08,67.6,electricite
2025-10-25,Usine Sud,Maintenance,128.86,1.08,67.6,gaz
2025-10-26,Usine Nord,Production,234.99,2.87,50.0,electricite
2025-10-26,Usine Nord,Tertiaire,36.56,2.87,50.0,electricite
2025-10-26,Usine Nord,Logistique,30.08,2.87,50.0,electricite
2025-10-26,Usine Nord,Maintenance,115.82,2.87,50.0,gaz
2025-10-26,Usine Nord,Maintenance,17.01,2.87,50.0,electricite
2025-10-26,Usine Sud,Production,189.95,2.87,50.0,gaz
2025-10-26,Usine Sud,Tertiaire,36.58,2.87,50.0,electricite
2025-10-26,Usine Sud,Maintenance,124.56,2.87,50.0,gaz
2025-10-27,Usine Nord,Production,185.52,4.06,31.3,gaz
2025-10-27,Usine Nord,Production,248.06,4.06,31.3,electricite
2025-10-27,Usine Nord,Tertiaire,109.01,4.06,31.3,gaz
2025-10-27,Usine Nord,Tertiaire,38.78,4.06,31.3,electricite
2025-10-27,Usine Nord,Logistique,117.55,4.06,31.3,gaz
2025-10-27,Usine Nord,Maintenance,14.0,4.06,31.3,electricite
2025-10-27,Usine Sud,Production,181.48,4.06,31.3,gaz
2025-10-27,Usine Sud,Production,227.58,4.06,31.3,electricite
2025-10-27,Usine Sud,Tertiaire,118.81,4.06,31.3,gaz
2025-10-27,Usine Sud,Maintenance,113.49,4.06,31.3,gaz
2025-10-27,Usine Sud,Maintenance,17.64,4.06,31.3,electricite
2025-10-28,Usine Nord,Production,183.75,4.56,34.0,gaz
2025-10-28,Usine Nord,Production,249.39,4.56,34.0,electricite
2025-10-28,Usine Nord,Tertiaire,114.43,4.56,34.0,gaz
2025-10-28,Usine Nord,Logistique,35.6,4.56,34.0,electricite
2025-10-28,Usine Nord,Maintenance,110.48,4.56,34.0,gaz
2025-10-28,Usine Sud,Maintenance,112.01,4.56,34.0,gaz
2025-10-29,Usine Nord,Production,246.12,6.07,55.4,electricite
2025-10-29,Usine Nord,Tertiaire,111.9,6.07,55.4,gaz
2025-10-29,Usine Nord,Tertiaire,32.1,6.07,55.4,electricite
2025-10-29,Usine Nord,Maintenance,96.87,6.07,55.4,gaz
2025-10-29,Usine Sud,Production,251.27,6.07,55.4,electricite
2025-10-29,Usine Sud,Tertiaire,106.99,6.07,55.4,gaz
2025-10-29,Usine Sud,Tertiaire,32.59,6.07,55.4,electricite
2025-10-29,Usine Sud,Logistique,105.98,6.07,55.4,gaz
2025-10-29,Usine Sud,Logistique,51.49,6.07,55.4,electricite
2025-10-29,Usine Sud,Maintenance,103.79,6.07,55.4,gaz
2025-10-30,Usine Nord,Maintenance,98.68,6.27,89.4,gaz
2025-10-30,Usine Sud,Production,175.36,6.27,89.4,gaz
2025-10-30,Usine Sud,Production,241.88,6.27,89.4,electricite
2025-10-30,Usine Sud,Tertiaire,103.16,6.27,89.4,gaz
2025-10-30,Usine Sud,Tertiaire,26.41,6.27,89.4,electricite
2025-10-30,Usine Sud,Maintenance,97.03,6.27,89.4,gaz
2025-10-31,Usine Nord,Tertiaire,128.89,2.37,85.6,gaz
2025-10-31,Usine Nord,Tertiaire,27.59,2.37,85.6,electricite
2025-10-31,Usine Nord,Logistique,123.82,2.37,85.6,gaz
2025-10-31,Usine Nord,Logistique,42.83,2.37,85.6,electricite
2025-10-31,Usine Nord,Maintenance,32.57,2.37,85.6,electricite
2025-10-31,Usine Sud,Tertiaire,120.65,2.37,85.6,gaz
2025-10-31,Usine Sud,Tertiaire,27.28,2.37,85.6,electricite
2025-10-31,Usine Sud,Logistique,126.64,2.37,85.6,gaz
2025-11-01,Usine Nord,Tertiaire,34.81,4.55,64.8,electricite
2025-11-01,Usine Nord,Maintenance,112.73,4.55,64.8,gaz
2025-11-01,Usine Nord,Maintenance,27.8,4.55,64.8,electricite
2025-11-01,Usine Sud,Production,184.03,4.55,64.8,gaz
2025-11-01,Usine Sud,Tertiaire,18.6,4.55,64.8,electricite
2025-11-01,Usine Sud,Logistique,114.62,4.55,64.8,gaz
2025-11-01,Usine Sud,Maintenance,108.94,4.55,64.8,gaz
2025-11-01,Usine Sud,Maintenance,25.5,4.55,64.8,electricite
2025-11-02,Usine Nord,Production,193.89,3.2,54.5,gaz
2025-11-02,Usine Nord,Logistique,115.83,3.2,54.5,gaz
2025-11-02,Usine Nord,Logistique,34.78,3.2,54.5,electricite
2025-11-02,Usine Nord,Maintenance,115.96,3.2,54.5,gaz
2025-11-02,Usine Sud,Production,222.24,3.2,54.5,electricite
2025-11-02,Usine Sud,Logistique,122.73,3.2,54.5,gaz
2025-11-02,Usine Sud,Maintenance,20.8,3.2,54.5,electricite
2025-11-03,Usine Nord,Production,165.13,8.43,24.5,gaz
2025-11-03,Usine Nord,Tertiaire,92.75,8.43,24.5,gaz
2025-11-03,Usine Nord,Tertiaire,40.04,8.43,24.5,electricite
2025-11-03,Usine Nord,Maintenance,95.0,8.43,24.5,gaz
2025-11-03,Usine Sud,Production,228.57,8.43,24.5,electricite
2025-11-03,Usine Sud,Tertiaire,38.37,8.43,24.5,electricite
2025-11-03,Usine Sud,Logistique,38.8,8.43,24.5,electricite
2025-11-03,Usine Sud,Maintenance,87.45,8.43,24.5,gaz
2025-11-03,Usine Sud,Maintenance,35.02,8.43,24.5,electricite
2025-11-04,Usine Nord,Production,183.38,4.22,46.0,gaz
2025-11-04,Usine Nord,Tertiaire,116.49,4.22,46.0,gaz
2025-11-04,Usine Nord,Tertiaire,27.61,4.22,46.0,electricite
2025-11-04,Usine Nord,Maintenance,115.67,4.22,46.0,gaz
2025-11-04,Usine Nord,Maintenance,0.5,4.22,46.0,electricite
2025-11-04,Usine Sud,Tertiaire,108.41,4.22,46.0,gaz
2025-11-04,Usine Sud,Tertiaire,35.67,4.22,46.0,electricite
2025-11-04,Usine Sud,Logistique,114.27,4.22,46.0,gaz
2025-11-04,Usine Sud,Maintenance,29.11,4.22,46.0,electricite
2025-11-05,Usine Nord,Production,247.27,2.63,54.2,electricite
2025-11-05,Usine Sud,Production,255.1,2.63,54.2,electricite
2025-11-05,Usine Sud,Tertiaire,121.12,2.63,54.2,gaz
2025-11-05,Usine Sud,Tertiaire,16.42,2.63,54.2,electricite
2025-11-05,Usine Sud,Logistique,119.75,2.63,54.2,gaz
2025-11-05,Usine Sud,Logistique,43.87,2.63,54.2,electricite
2025-11-05,Usine Sud,Maintenance,18.87,2.63,54.2,electricite
2025-11-06,Usine Nord,Production,236.37,6.6,85.5,electricite
2025-11-06,Usine Nord,Logistique,38.0,6.6,85.5,electricite
2025-11-06,Usine Nord,Maintenance,102.6,6.6,85.5,gaz
2025-11-06,Usine Sud,Production,171.97,6.6,85.5,gaz
2025-11-06,Usine Sud,Tertiaire,46.3,6.6,85.5,electricite
2025-11-06,Usine Sud,Logistique,104.94,6.6,85.5,gaz
2025-11-06,Usine Sud,Logistique,26.82,6.6,85.5,electricite
2025-11-06,Usine Sud,Maintenance,92.72,6.6,85.5,gaz
2025-11-07,Usine Nord,Production,224.21,2.55,86.3,electricite
2025-11-07,Usine Sud,Production,243.78,2.55,86.3,electricite
2025-11-07,Usine Sud,Logistique,44.28,2.55,86.3,electricite
2025-11-07,Usine Sud,Maintenance,26.05,2.55,86.3,electricite
2025-11-08,Usine Nord,Production,212.93,-1.01,64.2,gaz
2025-11-08,Usine Nord,Production,234.98,-1.01,64.2,electricite
2025-11-08,Usine Nord,Tertiaire,40.31,-1.01,64.2,electricite
2025-11-08,Usine Nord,Logistique,143.24,-1.01,64.2,gaz
2025-11-08,Usine Nord,Logistique,36.03,-1.01,64.2,electricite
2025-11-08,Usine Nord,Maintenance,30.59,-1.01,64.2,electricite
2025-11-08,Usine Sud,Tertiaire,47.68,-1.01,64.2,electricite
2025-11-08,Usine Sud,Logistique,146.63,-1.01,64.2,gaz
2025-11-08,Usine Sud,Maintenance,142.38,-1.01,64.2,gaz
2025-11-08,Usine Sud,Maintenance,33.68,-1.01,64.2,electricite
2025-11-09,Usine Nord,Production,188.17,2.85,42.5,gaz
2025-11-09,Usine Nord,Tertiaire,122.66,2.85,42.5,gaz
2025-11-09,Usine Sud,Production,194.37,2.85,42.5,gaz
2025-11-09,Usine Sud,Tertiaire,117.63,2.85,42.5,gaz
2025-11-09,Usine Sud,Tertiaire,28.55,2.85,42.5,electricite
2025-11-10,Usine Nord,Production,196.34,1.69,29.4,gaz
2025-11-10,Usine Nord,Production,228.12,1.69,29.4,electricite
2025-11-10,Usine Nord,Tertiaire,123.11,1.69,29.4,gaz
2025-11-10,Usine Nord,Maintenance,15.79,1.69,29.4,electricite
2025-11-10,Usine Sud,Production,237.38,1.69,29.4,electricite
2025-11-10,Usine Sud,Tertiaire,41.65,1.69,29.4,electricite
2025-11-10,Usine Sud,Logistique,32.42,1.69,29.4,electricite
2025-11-10,Usine Sud,Maintenance,43.36,1.69,29.4,electricite
2025-11-11,Usine Nord,Production,241.94,-0.02,34.9,electricite
2025-11-11,Usine Nord,Maintenance,133.83,-0.02,34.9,gaz
2025-11-11,Usine Sud,Production,207.66,-0.02,34.9,gaz
2025-11-11,Usine Sud,Production,238.11,-0.02,34.9,electricite
2025-11-11,Usine Sud,Tertiaire,21.94,-0.02,34.9,electricite
2025-11-11,Usine Sud,Logistique,132.61,-0.02,34.9,gaz
2025-11-11,Usine Sud,Maintenance,128.93,-0.02,34.9,gaz
2025-11-11,Usine Sud,Maintenance,28.62,-0.02,34.9,electricite
2025-11-12,Usine Nord,Tertiaire,44.96,4.23,64.9,electricite
2025-11-12,Usine Nord,Maintenance,117.54,4.23,64.9,gaz
2025-11-12,Usine Sud,Tertiaire,115.39,4.23,64.9,gaz
2025-11-12,Usine Sud,Logistique,33.15,4.23,64.9,electricite
2025-11-12,Usine Sud,Maintenance,110.62,4.23,64.9,gaz
2025-11-13,Usine Nord,Production,190.96,3.8,79.1,gaz
2025-11-13,Usine Nord,Production,225.71,3.8,79.1,electricite
2025-11-13,Usine Nord,Tertiaire,114.31,3.8,79.1,gaz
2025-11-13,Usine Nord,Tertiaire,7.0,3.8,79.1,electricite
2025-11-13,Usine Nord,Logistique,115.22,3.8,79.1,gaz
2025-11-13,Usine Sud,Production,184.1,3.8,79.1,gaz
2025-11-13,Usine Sud,Tertiaire,117.45,3.8,79.1,gaz
2025-11-13,Usine Sud,Tertiaire,32.43,3.8,79.1,electricite
2025-11-13,Usine Sud,Logistique,119.31,3.8,79.1,gaz
2025-11-14,Usine Nord,Production,187.83,3.7,84.3,gaz
2025-11-14,Usine Nord,Logistique,118.52,3.7,84.3,gaz
2025-11-14,Usine Sud,Production,240.47,3.7,84.3,electricite
2025-11-14,Usine Sud,Tertiaire,31.18,3.7,84.3,electricite
2025-11-15,Usine Nord,Logistique,85.51,9.83,75.2,gaz
2025-11-15,Usine Nord,Maintenance,89.25,9.83,75.2,gaz
2025-11-15,Usine Nord,Maintenance,6.34,9.83,75.2,electricite
2025-11-15,Usine Sud,Tertiaire,37.77,9.83,75.2,electricite
2025-11-15,Usine Sud,Maintenance,82.39,9.83,75.2,gaz
2025-11-16,Usine Nord,Production,199.32,1.38,33.6,gaz
2025-11-16,Usine Nord,Tertiaire,128.08,1.38,33.6,gaz
2025-11-16,Usine Nord,Logistique,5.52,1.38,33.6,electricite
2025-11-16,Usine Nord,Maintenance,122.0,1.38,33.6,gaz
2025-11-16,Usine Nord,Maintenance,25.76,1.38,33.6,electricite
2025-11-16,Usine Sud,Production,,1.38,33.6,gaz
2025-11-16,Usine Sud,Tertiaire,24.9,1.38,33.6,electricite
2025-11-16,Usine Sud,Logistique,130.64,1.38,33.6,gaz
2025-11-16,Usine Sud,Maintenance,126.14,1.38,33.6,gaz
2025-11-17,Usine Nord,Production,222.51,-4.53,36.8,gaz
2025-11-17,Usine Nord,Production,254.19,-4.53,36.8,electricite
2025-11-17,Usine Nord,Logistique,159.73,-4.53,36.8,gaz
2025-11-17,Usine Nord,Maintenance,25.85,-4.53,36.8,electricite
2025-11-17,Usine Sud,Tertiaire,26.16,-4.53,36.8,electricite
2025-11-18,Usine Nord,Production,200.77,0.7,35.8,gaz
2025-11-18,Usine Nord,Production,236.13,0.7,35.8,electricite
2025-11-18,Usine Nord,Tertiaire,134.16,0.7,35.8,gaz
2025-11-18,Usine Nord,Maintenance,133.17,0.7,35.8,gaz
2025-11-18,Usine Sud,Production,237.03,0.7,35.8,electricite
2025-11-18,Usine Sud,Tertiaire,126.9,0.7,35.8,gaz
2025-11-18,Usine Sud,Logistique,129.72,0.7,35.8,gaz
2025-11-19,Usine Nord,Production,193.36,0.75,71.6,gaz
2025-11-19,Usine Nord,Production,248.12,0.75,71.6,electricite
2025-11-19,Usine Nord,Tertiaire,128.85,0.75,71.6,gaz
2025-11-19,Usine Nord,Tertiaire,11.06,0.75,71.6,electricite
2025-11-19,Usine Nord,Logistique,27.72,0.75,71.6,electricite
2025-11-19,Usine Nord,Maintenance,22.27,0.75,71.6,electricite
2025-11-19,Usine Sud,Logistique,137.15,0.75,71.6,gaz
2025-11-19,Usine Sud,Logistique,34.15,0.75,71.6,electricite
2025-11-19,Usine Sud,Maintenance,20.45,0.75,71.6,electricite
2025-11-20,Usine Nord,Production,185.83,3.37,80.5,gaz
2025-11-20,Usine Nord,Tertiaire,21.16,3.37,80.5,electricite
2025-11-20,Usine Nord,Logistique,116.06,3.37,80.5,gaz
2025-11-20,Usine Nord,Maintenance,116.98,3.37,80.5,gaz
2025-11-20,Usine Nord,Maintenance,16.36,3.37,80.5,electricite
2025-11-20,Usine Sud,Tertiaire,28.18,3.37,80.5,electricite
2025-11-21,Usine Nord,Production,225.8,4.78,94.4,electricite
2025-11-21,Usine Nord,Tertiaire,29.67,4.78,94.4,electricite
2025-11-21,Usine Nord,Logistique,114.18,4.78,94.4,gaz
2025-11-21,Usine Sud,Production,252.38,4.78,94.4,electricite
2025-11-21,Usine Sud,Logistique,112.24,4.78,94.4,gaz
2025-11-21,Usine Sud,Maintenance,109.15,4.78,94.4,gaz
2025-11-22,Usine Nord,Production,194.39,2.44,76.1,gaz
2025-11-22,Usine Nord,Tertiaire,20.0,2.44,76.1,electricite
2025-11-22,Usine Nord,Maintenance,32.93,2.44,76.1,electricite
2025-11-22,Usine Sud,Production,189.98,2.44,76.1,gaz
2025-11-22,Usine Sud,Production,245.09,2.44,76.1,electricite
2025-11-22,Usine Sud,Tertiaire,14.65,2.44,76.1,electricite
2025-11-22,Usine Sud,Maintenance,12.2,2.44,76.1,electricite
2025-11-23,Usine Nord,Production,221.57,-4.42,52.4,gaz
2025-11-23,Usine Nord,Tertiaire,155.68,-4.42,52.4,gaz
2025-11-23,Usine Nord,Logistique,51.26,-4.42,52.4,electricite
2025-11-23,Usine Nord,Maintenance,156.76,-4.42,52.4,gaz
2025-11-23,Usine Sud,Tertiaire,158.85,-4.42,52.4,gaz
2025-11-23,Usine Sud,Logistique,39.69,-4.42,52.4,electricite
2025-11-24,Usine Nord,Production,228.19,0.3,33.2,electricite
2025-11-24,Usine Nord,Tertiaire,24.0,0.3,33.2,electricite
2025-11-24,Usine Nord,Logistique,51.38,0.3,33.2,electricite
2025-11-24,Usine Nord,Maintenance,128.66,0.3,33.2,gaz
2025-11-24,Usine Nord,Maintenance,38.39,0.3,33.2,electricite
2025-11-24,Usine Sud,Production,233.39,0.3,33.2,electricite
2025-11-24,Usine Sud,Tertiaire,20.61,0.3,33.2,electricite
2025-11-25,Usine Nord,Production,204.02,0.6,37.9,gaz
2025-11-25,Usine Nord,Tertiaire,134.6,0.6,37.9,gaz
2025-11-25,Usine Nord,Logistique,129.46,0.6,37.9,gaz
2025-11-25,Usine Nord,Logistique,38.79,0.6,37.9,electricite
2025-11-25,Usine Nord,Maintenance,31.55,0.6,37.9,electricite
2025-11-25,Usine Sud,Production,248.8,0.6,37.9,electricite
2025-11-25,Usine Sud,Tertiaire,134.75,0.6,37.9,gaz
2025-11-25,Usine Sud,Logistique,134.79,0.6,37.9,gaz
2025-11-25,Usine Sud,Logistique,28.4,0.6,37.9,electricite
2025-11-26,Usine Nord,Production,250.29,-2.86,61.8,electricite
2025-11-26,Usine Nord,Tertiaire,146.53,-2.86,61.8,gaz
2025-11-26,Usine Nord,Logistique,148.93,-2.86,61.8,gaz
2025-11-26,Usine Nord,Logistique,34.19,-2.86,61.8,electricite
2025-11-26,Usine Nord,Maintenance,9.69,-2.86,61.8,electricite
2025-11-26,Usine Sud,Tertiaire,146.87,-2.86,61.8,gaz
2025-11-26,Usine Sud,Tertiaire,40.13,-2.86,61.8,electricite
2025-11-26,Usine Sud,Logistique,152.89,-2.86,61.8,gaz
2025-11-26,Usine Sud,Logistique,24.8,-2.86,61.8,electricite
2025-11-26,Usine Sud,Maintenance,24.46,-2.86,61.8,electricite
2025-11-27,Usine Nord,Production,188.95,3.37,82.6,gaz
2025-11-27,Usine Nord,Production,241.55,3.37,82.6,electricite
2025-11-27,Usine Nord,Logistique,30.07,3.37,82.6,electricite
2025-11-27,Usine Sud,Production,184.07,3.37,82.6,gaz
2025-11-27,Usine Sud,Tertiaire,122.21,3.37,82.6,gaz
2025-11-27,Usine Sud,Tertiaire,20.88,3.37,82.6,electricite
2025-11-27,Usine Sud,Logistique,40.08,3.37,82.6,electricite
2025-11-27,Usine Sud,Maintenance,113.13,3.37,82.6,gaz
2025-11-28,Usine Nord,Tertiaire,15.45,-0.31,79.9,electricite
2025-11-28,Usine Nord,Logistique,35.95,-0.31,79.9,electricite
2025-11-28,Usine Nord,Maintenance,8.46,-0.31,79.9,electricite
2025-11-28,Usine Sud,Production,230.35,-0.31,79.9,electricite
2025-11-28,Usine Sud,Maintenance,24.94,-0.31,79.9,electricite
2025-11-29,Usine Nord,Production,216.15,-1.95,87.3,gaz
2025-11-29,Usine Nord,Production,239.79,-1.95,87.3,electricite
2025-11-29,Usine Nord,Tertiaire,24.44,-1.95,87.3,electricite
2025-11-29,Usine Nord,Logistique,144.74,-1.95,87.3,gaz
2025-11-29,Usine Nord,Maintenance,24.15,-1.95,87.3,electricite
2025-11-29,Usine Sud,Production,220.36,-1.95,87.3,gaz
2025-11-29,Usine Sud,Production,224.29,-1.95,87.3,electricite
2025-11-29,Usine Sud,Logistique,146.42,-1.95,87.3,gaz
2025-11-29,Usine Sud,Maintenance,138.04,-1.95,87.3,gaz
